"","Marca temporal","Fecha","Titular","Enlace","Horario","Duración","Analista","Tipo_noticiero","Noticiero","Nivel_gobierno","Organización","Tendencia","id"
"137",2022-06-03 10:43:19,2022-06-03,"De al menos 10 tiros, ejecutan a un hombre en un auto lavado de Celaya.","https://drive.google.com/file/d/1LOdrIfCNezOIUIm4-veQzcagi41eTuoY/view?usp=sharing","Matutino",00:01:55,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," celaya","inseguridad",2022-06-03 10:43:19
"138",2022-06-03 10:43:19,2022-06-03,"De al menos 10 tiros, ejecutan a un hombre en un auto lavado de Celaya.","https://drive.google.com/file/d/1LOdrIfCNezOIUIm4-veQzcagi41eTuoY/view?usp=sharing","Matutino",00:01:55,"Monserrat","Televisión","Tv Independencia"," municipios","ssp","inseguridad",2022-06-03 10:43:19
"139",2022-06-03 10:43:19,2022-06-03,"De al menos 10 tiros, ejecutan a un hombre en un auto lavado de Celaya.","https://drive.google.com/file/d/1LOdrIfCNezOIUIm4-veQzcagi41eTuoY/view?usp=sharing","Matutino",00:01:55,"Monserrat","Televisión","Tv Independencia"," municipios"," fge","inseguridad",2022-06-03 10:43:19
"140",2022-06-03 10:43:19,2022-06-03,"De al menos 10 tiros, ejecutan a un hombre en un auto lavado de Celaya.","https://drive.google.com/file/d/1LOdrIfCNezOIUIm4-veQzcagi41eTuoY/view?usp=sharing","Matutino",00:01:55,"Monserrat","Televisión","Tv Independencia"," municipios"," celaya","inseguridad",2022-06-03 10:43:19
"141",2022-06-03 10:44:12,2022-06-03,"Localizan el cuerpo de un hombre dentro de un canal de riego, en el municipio de Irapuato.","https://drive.google.com/file/d/1G-7mebiZ4M3p1rJIxzkU6Rgr9r6pDwhJ/view?usp=sharing","Matutino",00:01:38,"Monserrat","Televisión","Tv Independencia","gobierno estatal","ssp","inseguridad",2022-06-03 10:44:12
"142",2022-06-03 10:44:12,2022-06-03,"Localizan el cuerpo de un hombre dentro de un canal de riego, en el municipio de Irapuato.","https://drive.google.com/file/d/1G-7mebiZ4M3p1rJIxzkU6Rgr9r6pDwhJ/view?usp=sharing","Matutino",00:01:38,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," fge","inseguridad",2022-06-03 10:44:12
"143",2022-06-03 10:44:12,2022-06-03,"Localizan el cuerpo de un hombre dentro de un canal de riego, en el municipio de Irapuato.","https://drive.google.com/file/d/1G-7mebiZ4M3p1rJIxzkU6Rgr9r6pDwhJ/view?usp=sharing","Matutino",00:01:38,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," irapuato","inseguridad",2022-06-03 10:44:12
"144",2022-06-03 10:44:12,2022-06-03,"Localizan el cuerpo de un hombre dentro de un canal de riego, en el municipio de Irapuato.","https://drive.google.com/file/d/1G-7mebiZ4M3p1rJIxzkU6Rgr9r6pDwhJ/view?usp=sharing","Matutino",00:01:38,"Monserrat","Televisión","Tv Independencia"," municipios","ssp","inseguridad",2022-06-03 10:44:12
"145",2022-06-03 10:44:12,2022-06-03,"Localizan el cuerpo de un hombre dentro de un canal de riego, en el municipio de Irapuato.","https://drive.google.com/file/d/1G-7mebiZ4M3p1rJIxzkU6Rgr9r6pDwhJ/view?usp=sharing","Matutino",00:01:38,"Monserrat","Televisión","Tv Independencia"," municipios"," fge","inseguridad",2022-06-03 10:44:12
"146",2022-06-03 10:44:12,2022-06-03,"Localizan el cuerpo de un hombre dentro de un canal de riego, en el municipio de Irapuato.","https://drive.google.com/file/d/1G-7mebiZ4M3p1rJIxzkU6Rgr9r6pDwhJ/view?usp=sharing","Matutino",00:01:38,"Monserrat","Televisión","Tv Independencia"," municipios"," irapuato","inseguridad",2022-06-03 10:44:12
"147",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia","gobierno estatal","ssp",NA,2022-06-03 10:45:16
"148",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia","gobierno estatal","ug",NA,2022-06-03 10:45:16
"149",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia","gobierno estatal"," irapuato",NA,2022-06-03 10:45:16
"150",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia"," organismos autonomos","ssp",NA,2022-06-03 10:45:16
"151",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia"," organismos autonomos","ug",NA,2022-06-03 10:45:16
"152",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia"," organismos autonomos"," irapuato",NA,2022-06-03 10:45:16
"153",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia"," municipios","ssp",NA,2022-06-03 10:45:16
"154",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia"," municipios","ug",NA,2022-06-03 10:45:16
"155",2022-06-03 10:45:16,2022-06-03,"El gobierno de Irapuato y la UG firman convenio de seguridad.","https://drive.google.com/file/d/1d8BfEOk1rdXQs5x2loJi114XNaNWcsJN/view?usp=sharing","Matutino",00:02:37,"Monserrat","Televisión","Tv Independencia"," municipios"," irapuato",NA,2022-06-03 10:45:16
"156",2022-06-03 10:46:27,2022-06-03,"Refrendan convenio de seguridad entre la UG, la SSP y municipios.","https://drive.google.com/file/d/1T4riB_ozPzbpx_9qr5JfEMFQGdEXRMZY/view?usp=sharing","Matutino",00:05:25,"Monserrat","Radio","FL","gobierno estatal","ssp",NA,2022-06-03 10:46:27
"157",2022-06-03 10:46:27,2022-06-03,"Refrendan convenio de seguridad entre la UG, la SSP y municipios.","https://drive.google.com/file/d/1T4riB_ozPzbpx_9qr5JfEMFQGdEXRMZY/view?usp=sharing","Matutino",00:05:25,"Monserrat","Radio","FL","gobierno estatal"," ug",NA,2022-06-03 10:46:27
"158",2022-06-03 10:46:27,2022-06-03,"Refrendan convenio de seguridad entre la UG, la SSP y municipios.","https://drive.google.com/file/d/1T4riB_ozPzbpx_9qr5JfEMFQGdEXRMZY/view?usp=sharing","Matutino",00:05:25,"Monserrat","Radio","FL"," organismos autonomos","ssp",NA,2022-06-03 10:46:27
"159",2022-06-03 10:46:27,2022-06-03,"Refrendan convenio de seguridad entre la UG, la SSP y municipios.","https://drive.google.com/file/d/1T4riB_ozPzbpx_9qr5JfEMFQGdEXRMZY/view?usp=sharing","Matutino",00:05:25,"Monserrat","Radio","FL"," organismos autonomos"," ug",NA,2022-06-03 10:46:27
"160",2022-06-03 10:46:27,2022-06-03,"Refrendan convenio de seguridad entre la UG, la SSP y municipios.","https://drive.google.com/file/d/1T4riB_ozPzbpx_9qr5JfEMFQGdEXRMZY/view?usp=sharing","Matutino",00:05:25,"Monserrat","Radio","FL"," municipios","ssp",NA,2022-06-03 10:46:27
"161",2022-06-03 10:46:27,2022-06-03,"Refrendan convenio de seguridad entre la UG, la SSP y municipios.","https://drive.google.com/file/d/1T4riB_ozPzbpx_9qr5JfEMFQGdEXRMZY/view?usp=sharing","Matutino",00:05:25,"Monserrat","Radio","FL"," municipios"," ug",NA,2022-06-03 10:46:27
"162",2022-06-03 10:47:07,2022-06-03,"UG otorgará becas de Equidad Urbana.","https://drive.google.com/file/d/105KwN9C2ZpBhpwciEmBIMzEEjPL69fov/view?usp=sharing","Matutino",00:03:13,"Monserrat","Radio","FL","organismos autonomos","ug",NA,2022-06-03 10:47:07
"163",2022-06-03 10:48:12,2022-06-03,"Libia Denisse García no tiene conocimiento de la confirmación de equipo de trabajo de alerta de género.","https://drive.google.com/file/d/1uMso-JkrFsQKeipbJVmQOu2sVJlbBEoM/view?usp=sharing","Matutino",00:03:39,"Monserrat","Radio","FL","gobierno estatal","prodheg","derechos lgtb+",2022-06-03 10:48:12
"164",2022-06-03 10:48:12,2022-06-03,"Libia Denisse García no tiene conocimiento de la confirmación de equipo de trabajo de alerta de género.","https://drive.google.com/file/d/1uMso-JkrFsQKeipbJVmQOu2sVJlbBEoM/view?usp=sharing","Matutino",00:03:39,"Monserrat","Radio","FL","gobierno estatal"," secretaria de gobierno","derechos lgtb+",2022-06-03 10:48:12
"165",2022-06-03 10:48:12,2022-06-03,"Libia Denisse García no tiene conocimiento de la confirmación de equipo de trabajo de alerta de género.","https://drive.google.com/file/d/1uMso-JkrFsQKeipbJVmQOu2sVJlbBEoM/view?usp=sharing","Matutino",00:03:39,"Monserrat","Radio","FL"," organismos autonomos","prodheg","derechos lgtb+",2022-06-03 10:48:12
"166",2022-06-03 10:48:12,2022-06-03,"Libia Denisse García no tiene conocimiento de la confirmación de equipo de trabajo de alerta de género.","https://drive.google.com/file/d/1uMso-JkrFsQKeipbJVmQOu2sVJlbBEoM/view?usp=sharing","Matutino",00:03:39,"Monserrat","Radio","FL"," organismos autonomos"," secretaria de gobierno","derechos lgtb+",2022-06-03 10:48:12
"167",2022-06-03 10:49:06,2022-06-03,"En la entidad, los delitos de alto impacto, se han reducido de manera considerable; Alvar Cabeza de Vaca.","https://drive.google.com/file/d/1YsL9ZFiZ_rdOntB3jNr7EpoqytIwkWch/view?usp=sharing","Matutino",00:02:26,"Monserrat","Radio","FL","gobierno estatal","ssp","guanajuato seguro",2022-06-03 10:49:06
"168",2022-06-03 10:49:52,2022-06-03,"Se han identificado comercios y establecimientos donde ya no se aplican las medidas sanitarias; SSG.","https://drive.google.com/file/d/11RTavQWD_0f-z9IWSDJ7IErnKCorJckE/view?usp=sharing","Matutino",00:02:06,"Monserrat","Radio","FL","gobierno estatal","ssg","covid-19",2022-06-03 10:49:52
"169",2022-06-03 10:50:48,2022-06-03,"Hasta el momento, no se han detectado casos de hepatitis infantil, anuncia el secretario de salud.","https://drive.google.com/file/d/1KM8ZF53LcnPpIUqDa0tm1L1oZTlRZ1aB/view?usp=sharing","Matutino",00:03:18,"Monserrat","Radio","FL","gobierno estatal","ssg",NA,2022-06-03 10:50:48
"170",2022-06-03 10:51:30,2022-06-03,"INE Guanajuato logró acreditarse en materia de calidad.","https://drive.google.com/file/d/1178eSZAY0tjswkXMeMejXK3YS9oOTNFD/view?usp=sharing","Matutino",00:02:38,"Monserrat","Radio","FL","partidos politicos","ine",NA,2022-06-03 10:51:30
"171",2022-06-03 11:57:01,2022-06-03,"El Estado pretende fungir como banca de desarrollo para financiar proyectos para GTO.","https://drive.google.com/file/d/1ibcTuQTh_ogujR0CPTL6A4nMS9pHrFmP/view?usp=sharing","Matutino",00:01:50,"Cynthia","Radio","Multimedios","gobierno estatal","gto sdes",NA,2022-06-03 11:57:01
"172",2022-06-03 11:59:49,2022-06-03,"Se firmó pacto de integridad para negocios, para que empresas no caigan en actos de corrupción; GTO.","https://drive.google.com/file/d/1k0Y7gMp2g_qw1PelXYjT5F1KJa9Jcaj9/view?usp=sharing","Matutino",00:01:34,"Cynthia","Radio","Multimedios","gobierno estatal","ssp gto",NA,2022-06-03 11:59:49
"173",2022-06-03 11:59:49,2022-06-03,"Se firmó pacto de integridad para negocios, para que empresas no caigan en actos de corrupción; GTO.","https://drive.google.com/file/d/1k0Y7gMp2g_qw1PelXYjT5F1KJa9Jcaj9/view?usp=sharing","Matutino",00:01:34,"Cynthia","Radio","Multimedios"," municipios","ssp gto",NA,2022-06-03 11:59:49
"174",2022-06-03 12:01:17,2022-06-03,"El PAN,  presento iniciativa para reformar la ley de mejoras del Estado de GTO.","https://drive.google.com/file/d/1x9U0gS5vNMJ51MZjIRUSX4imK5jr5Dtl/view?usp=sharing","Matutino",00:01:24,"Cynthia","Radio","Multimedios","gobierno estatal","pan gto",NA,2022-06-03 12:01:17
"175",2022-06-03 12:01:17,2022-06-03,"El PAN,  presento iniciativa para reformar la ley de mejoras del Estado de GTO.","https://drive.google.com/file/d/1x9U0gS5vNMJ51MZjIRUSX4imK5jr5Dtl/view?usp=sharing","Matutino",00:01:24,"Cynthia","Radio","Multimedios"," poder legislativo","pan gto",NA,2022-06-03 12:01:17
"176",2022-06-03 12:01:17,2022-06-03,"El PAN,  presento iniciativa para reformar la ley de mejoras del Estado de GTO.","https://drive.google.com/file/d/1x9U0gS5vNMJ51MZjIRUSX4imK5jr5Dtl/view?usp=sharing","Matutino",00:01:24,"Cynthia","Radio","Multimedios"," partidos politicos","pan gto",NA,2022-06-03 12:01:17
"177",2022-06-03 12:02:11,2022-06-03,"GTO es el primer Estado con buen aspecto en sus calles.","https://drive.google.com/file/d/193P7IMNy0IHno1qgJiPpGEbaNqu-3VB8/view?usp=sharing","Matutino",00:00:36,"Cynthia","Radio","Así Sucede Celaya","gobierno estatal","gto",NA,2022-06-03 12:02:11
"178",2022-06-03 12:03:52,2022-06-03,"El Congreso de GTO, aprobó la solicitud de la renuncia de revocación de mandato del Regidor de Ocampo.","https://drive.google.com/file/d/1-3In0rboLGRLFJ8NQIcPnZihNtsQHrl0/view?usp=sharing","Matutino",00:00:42,"Cynthia","Radio","Multimedios","gobierno estatal","ocampo",NA,2022-06-03 12:03:52
"179",2022-06-03 12:03:52,2022-06-03,"El Congreso de GTO, aprobó la solicitud de la renuncia de revocación de mandato del Regidor de Ocampo.","https://drive.google.com/file/d/1-3In0rboLGRLFJ8NQIcPnZihNtsQHrl0/view?usp=sharing","Matutino",00:00:42,"Cynthia","Radio","Multimedios"," municipios","ocampo",NA,2022-06-03 12:03:52
"180",2022-06-03 12:04:49,2022-06-03,"En Irapuato firman convenio de seguridad con la UG.","https://drive.google.com/file/d/1Cn1TPZjBbJUF6cbIV75DUB_Q2Oy2qzE_/view?usp=sharing","Matutino",00:00:54,"Cynthia","Radio","Multimedios","gobierno estatal","irapuato ug",NA,2022-06-03 12:04:49
"181",2022-06-03 12:04:49,2022-06-03,"En Irapuato firman convenio de seguridad con la UG.","https://drive.google.com/file/d/1Cn1TPZjBbJUF6cbIV75DUB_Q2Oy2qzE_/view?usp=sharing","Matutino",00:00:54,"Cynthia","Radio","Multimedios"," organismos autonomos","irapuato ug",NA,2022-06-03 12:04:49
"182",2022-06-03 12:04:49,2022-06-03,"En Irapuato firman convenio de seguridad con la UG.","https://drive.google.com/file/d/1Cn1TPZjBbJUF6cbIV75DUB_Q2Oy2qzE_/view?usp=sharing","Matutino",00:00:54,"Cynthia","Radio","Multimedios"," municipios","irapuato ug",NA,2022-06-03 12:04:49
"183",2022-06-03 12:07:18,2022-06-03,"Guanajuato  fue la entidad más violenta en el mes de Mayo; Sophia Huett López.","https://drive.google.com/file/d/1iZhNzoWH3l23Lnznz_zxsMLAKanNZOdB/view?usp=sharing","Matutino",00:01:05,"Cynthia","Radio","Multimedios","gobierno estatal","ssp gto",NA,2022-06-03 12:07:18
"184",2022-06-03 12:08:15,2022-06-03,"En GTO el número de carpetas de investigación incrementó; Sophia Huett López.","https://drive.google.com/file/d/1jbd6JrbwN-GpjdivWvEEAFasTvFxSTQZ/view?usp=sharing","Matutino",00:01:06,"Cynthia","Radio","Multimedios","gobierno estatal","ssp gto",NA,2022-06-03 12:08:15
"185",2022-06-03 12:10:18,2022-06-03,"Buscan proteger la deforestación de la sierra de Pénjamo; DSRV.","https://drive.google.com/file/d/1_PMbyJJiFGxKgRAfNlfkWegC0zIsEUaX/view?usp=sharing","Matutino",00:01:36,"Cynthia","Radio","Multimedios","gobierno estatal","penjamo gobernador",NA,2022-06-03 12:10:18
"186",2022-06-03 12:10:18,2022-06-03,"Buscan proteger la deforestación de la sierra de Pénjamo; DSRV.","https://drive.google.com/file/d/1_PMbyJJiFGxKgRAfNlfkWegC0zIsEUaX/view?usp=sharing","Matutino",00:01:36,"Cynthia","Radio","Multimedios"," municipios","penjamo gobernador",NA,2022-06-03 12:10:18
"187",2022-06-03 12:11:14,2022-06-03,"Aún quedan 10 mil vacunas contra la Covid-19 en León; SSG.","https://drive.google.com/file/d/116hTll977zo2rlmbRH7G7VDFK_bbJv3U/view?usp=sharing","Matutino",00:00:53,"Cynthia","Radio","Multimedios","gobierno estatal","leon ssg","covid-19",2022-06-03 12:11:14
"188",2022-06-03 12:11:14,2022-06-03,"Aún quedan 10 mil vacunas contra la Covid-19 en León; SSG.","https://drive.google.com/file/d/116hTll977zo2rlmbRH7G7VDFK_bbJv3U/view?usp=sharing","Matutino",00:00:53,"Cynthia","Radio","Multimedios"," municipios","leon ssg","covid-19",2022-06-03 12:11:14
"189",2022-06-03 12:12:15,2022-06-03,"Se debe seguir usando el cubrebocas KN95; León.","https://drive.google.com/file/d/1PvR4pXt2SG-7LDls9MtGw_ub1uvlh9i5/view?usp=sharing","Matutino",00:00:50,"Cynthia","Radio","Multimedios","gobierno estatal","leon ssg",NA,2022-06-03 12:12:15
"190",2022-06-03 12:12:15,2022-06-03,"Se debe seguir usando el cubrebocas KN95; León.","https://drive.google.com/file/d/1PvR4pXt2SG-7LDls9MtGw_ub1uvlh9i5/view?usp=sharing","Matutino",00:00:50,"Cynthia","Radio","Multimedios"," municipios","leon ssg",NA,2022-06-03 12:12:15
"191",2022-06-03 12:16:09,2022-06-03,"Rescatan tlacuaches en Cortazar.","https://drive.google.com/file/d/1M8tWjlbiNXDcbjYwEnAZ-LUARU6vBv3t/view?usp=sharing","Matutino",00:01:05,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","cortazar ssp",NA,2022-06-03 12:16:09
"192",2022-06-03 12:16:09,2022-06-03,"Rescatan tlacuaches en Cortazar.","https://drive.google.com/file/d/1M8tWjlbiNXDcbjYwEnAZ-LUARU6vBv3t/view?usp=sharing","Matutino",00:01:05,"Cynthia","Televisión","Televisa Bajío"," municipios","cortazar ssp",NA,2022-06-03 12:16:09
"193",2022-06-03 12:16:58,2022-06-03,"En León se busca frenar el maltrato animal.","https://drive.google.com/file/d/1syn0H41OBub7tchZ8ikSa4k8WVypnAVJ/view?usp=sharing","Matutino",00:01:48,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","leon",NA,2022-06-03 12:16:58
"194",2022-06-03 12:16:58,2022-06-03,"En León se busca frenar el maltrato animal.","https://drive.google.com/file/d/1syn0H41OBub7tchZ8ikSa4k8WVypnAVJ/view?usp=sharing","Matutino",00:01:48,"Cynthia","Televisión","Televisa Bajío"," municipios","leon",NA,2022-06-03 12:16:58
"195",2022-06-03 12:17:51,2022-06-03,"Piden apoyo para retirar fosa sanitara; León.","https://drive.google.com/file/d/1w4TeLKh-vcweWicMasLENzm-FWXYmXJ5/view?usp=sharing","Matutino",00:00:47,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","leon ssp",NA,2022-06-03 12:17:51
"196",2022-06-03 12:17:51,2022-06-03,"Piden apoyo para retirar fosa sanitara; León.","https://drive.google.com/file/d/1w4TeLKh-vcweWicMasLENzm-FWXYmXJ5/view?usp=sharing","Matutino",00:00:47,"Cynthia","Televisión","Televisa Bajío"," municipios","leon ssp",NA,2022-06-03 12:17:51
"197",2022-06-03 12:19:09,2022-06-03,"COPARMEX pide agilizar trámites y no afectar a las empresas.","https://drive.google.com/file/d/113-pg3IYTBGTC5tr7_qOrn2qyrouGwin/view?usp=sharing","Matutino",00:01:06,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","ssp sdes gobernador",NA,2022-06-03 12:19:09
"198",2022-06-03 12:19:57,2022-06-03,"Autoridades del Estado, firman convenio de seguridad con la UG.","https://drive.google.com/file/d/1ViXjTx6_RDSjpsvdhiMgdsjOtUMLEC87/view?usp=sharing","Matutino",00:01:33,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","ssp ug",NA,2022-06-03 12:19:57
"199",2022-06-03 12:19:57,2022-06-03,"Autoridades del Estado, firman convenio de seguridad con la UG.","https://drive.google.com/file/d/1ViXjTx6_RDSjpsvdhiMgdsjOtUMLEC87/view?usp=sharing","Matutino",00:01:33,"Cynthia","Televisión","Televisa Bajío"," organismos autonomos","ssp ug",NA,2022-06-03 12:19:57
"200",2022-06-03 12:19:57,2022-06-03,"Autoridades del Estado, firman convenio de seguridad con la UG.","https://drive.google.com/file/d/1ViXjTx6_RDSjpsvdhiMgdsjOtUMLEC87/view?usp=sharing","Matutino",00:01:33,"Cynthia","Televisión","Televisa Bajío"," municipios","ssp ug",NA,2022-06-03 12:19:57
"201",2022-06-03 12:22:32,2022-06-03,"Existe la posibilidad de tener variantes en las  pruebas de control y confianza; Álvar Cabeza de Vaca.","https://drive.google.com/file/d/1dn_zuDNsgBgfAYk-2Erux0pXLp8iQNLi/view?usp=sharing","Matutino",00:01:49,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","ssp",NA,2022-06-03 12:22:32
"202",2022-06-03 12:22:32,2022-06-03,"Existe la posibilidad de tener variantes en las  pruebas de control y confianza; Álvar Cabeza de Vaca.","https://drive.google.com/file/d/1dn_zuDNsgBgfAYk-2Erux0pXLp8iQNLi/view?usp=sharing","Matutino",00:01:49,"Cynthia","Televisión","Televisa Bajío"," municipios","ssp",NA,2022-06-03 12:22:32
"203",2022-06-03 12:25:30,2022-06-03,"Han pasado 21 días de la desaparición de David; Irapuato.","https://drive.google.com/file/d/1rZP4QJ88AAYaKt5fzzRbWG-qZ_u4RXs6/view?usp=sharing","Matutino",00:00:33,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","ssp irapuato","despararecidos",2022-06-03 12:25:30
"204",2022-06-03 12:25:30,2022-06-03,"Han pasado 21 días de la desaparición de David; Irapuato.","https://drive.google.com/file/d/1rZP4QJ88AAYaKt5fzzRbWG-qZ_u4RXs6/view?usp=sharing","Matutino",00:00:33,"Cynthia","Televisión","Televisa Bajío"," municipios","ssp irapuato","despararecidos",2022-06-03 12:25:30
"205",2022-06-03 12:26:25,2022-06-03,"https://drive.google.com/file/d/1rZP4QJ88AAYaKt5fzzRbWG-qZ_u4RXs6/view?usp=sharing","https://drive.google.com/file/d/1rZP4QJ88AAYaKt5fzzRbWG-qZ_u4RXs6/view?usp=sharing","Matutino",00:01:42,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","gobernsador gto",NA,2022-06-03 12:26:25
"206",2022-06-03 12:29:35,2022-06-03,"Baja incidencia de nuevos contagios de covid-19.","https://drive.google.com/file/d/1WlLuUqlKXDAb064Y2z1CZiTr2-ATRKkf/view?usp=sharing","Matutino",00:00:48,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","ssg","covid-19",2022-06-03 12:29:35
"207",2022-06-03 12:29:35,2022-06-03,"Baja incidencia de nuevos contagios de covid-19.","https://drive.google.com/file/d/1WlLuUqlKXDAb064Y2z1CZiTr2-ATRKkf/view?usp=sharing","Matutino",00:00:48,"Cynthia","Televisión","Televisa Bajío"," municipios","ssg","covid-19",2022-06-03 12:29:35
"208",2022-06-03 12:30:27,2022-06-03,"Continua vacunación a jóvenes de 15 a 127 años; SSG.","https://drive.google.com/file/d/1mnWDKFFk6k8ajXFB6AbZrFBZ4K3rIQ9c/view?usp=sharing","Matutino",00:02:23,"Cynthia","Televisión","Televisa Bajío","gobierno estatal","ssg","covid-19",2022-06-03 12:30:27
"209",2022-06-03 12:30:27,2022-06-03,"Continua vacunación a jóvenes de 15 a 127 años; SSG.","https://drive.google.com/file/d/1mnWDKFFk6k8ajXFB6AbZrFBZ4K3rIQ9c/view?usp=sharing","Matutino",00:02:23,"Cynthia","Televisión","Televisa Bajío"," municipios","ssg","covid-19",2022-06-03 12:30:27
"210",2022-06-03 12:44:47,2022-06-03,"Una vez más se incendió el basurero de Comonfort.","https://drive.google.com/file/d/1ygEQQ8PzJwGfZZqPjQvNxtrmnVxlrPJl/view?usp=sharing","Matutino",00:45:00,"Cynthia","Radio","TVR Comunicaciones","gobierno estatal","comonfort",NA,2022-06-03 12:44:47
"211",2022-06-03 12:44:47,2022-06-03,"Una vez más se incendió el basurero de Comonfort.","https://drive.google.com/file/d/1ygEQQ8PzJwGfZZqPjQvNxtrmnVxlrPJl/view?usp=sharing","Matutino",00:45:00,"Cynthia","Radio","TVR Comunicaciones"," municipios","comonfort",NA,2022-06-03 12:44:47
"212",2022-06-03 12:59:46,2022-06-03,"El Secretario de Seguridad, de Celaya tendrá sus razones para haber negado ataque ocurrido.","https://drive.google.com/file/d/1lVdn1as9YEuZZeNc3GICyz7a6wgY_7eD/view?usp=sharing","Matutino",00:00:45,"Cynthia","Radio","TVR Comunicaciones","gobierno estatal","celaya",NA,2022-06-03 12:59:46
"213",2022-06-03 12:59:46,2022-06-03,"El Secretario de Seguridad, de Celaya tendrá sus razones para haber negado ataque ocurrido.","https://drive.google.com/file/d/1lVdn1as9YEuZZeNc3GICyz7a6wgY_7eD/view?usp=sharing","Matutino",00:00:45,"Cynthia","Radio","TVR Comunicaciones"," municipios","celaya",NA,2022-06-03 12:59:46
"214",2022-06-03 13:01:16,2022-06-03,"La comisión de hacienda ha donado 7 predios para la construcción de diócesis de Celaya.","https://drive.google.com/file/d/1FeK9flHscMvtfaD5vJe49xwZmcdMNysS/view?usp=sharing","Matutino",00:03:07,"Cynthia","Radio","TVR Comunicaciones","gobierno estatal","celaya",NA,2022-06-03 13:01:16
"215",2022-06-03 13:01:16,2022-06-03,"La comisión de hacienda ha donado 7 predios para la construcción de diócesis de Celaya.","https://drive.google.com/file/d/1FeK9flHscMvtfaD5vJe49xwZmcdMNysS/view?usp=sharing","Matutino",00:03:07,"Cynthia","Radio","TVR Comunicaciones"," municipios","celaya",NA,2022-06-03 13:01:16
"216",2022-06-03 13:02:21,2022-06-03,"Al  cierre de Mayo la deuda de Celaya ha quedado 207 MDP.","https://drive.google.com/file/d/1Ca9o4AlzPx0pPLdDSjPWc1LuE65IG9YS/view?usp=sharing","Matutino",00:02:29,"Cynthia","Radio","TVR Comunicaciones","gobierno estatal","sdes celaya",NA,2022-06-03 13:02:21
"217",2022-06-03 13:02:21,2022-06-03,"Al  cierre de Mayo la deuda de Celaya ha quedado 207 MDP.","https://drive.google.com/file/d/1Ca9o4AlzPx0pPLdDSjPWc1LuE65IG9YS/view?usp=sharing","Matutino",00:02:29,"Cynthia","Radio","TVR Comunicaciones"," municipios","sdes celaya",NA,2022-06-03 13:02:21
"218",2022-06-03 13:58:58,2022-06-03,"COPARMEX y GTO, firman decálogo para combatir corrupción en los negocios; DSRV.","https://drive.google.com/file/d/14IjF7w8m3gKfIpIN2wLQU785ogPZzoB0/view?usp=sharing","Matutino",00:02:47,"Cynthia","Televisión","TV4","gobierno estatal","gobernador gto sdes",NA,2022-06-03 13:58:58
